iter	Passed	Remaining
3234	18079	21041
3235	18085	21036
3236	18091	21031
3237	18097	21026
3238	18104	21022
3239	18109	21016
3240	18116	21011
3241	18122	21006
3242	18127	21001
3243	18134	20996
3244	18141	20992
3245	18148	20989
3246	18155	20984
3247	18161	20979
3248	18168	20975
3249	18174	20971
3250	18181	20966
3251	18186	20960
3252	18191	20954
3253	18196	20947
3254	18201	20941
3255	18206	20935
3256	18211	20929
3257	18216	20922
3258	18221	20916
3259	18226	20910
3260	18231	20904
3261	18236	20898
3262	18241	20891
3263	18246	20885
3264	18251	20879
3265	18257	20873
3266	18262	20867
3267	18267	20860
3268	18272	20854
3269	18277	20848
3270	18281	20841
3271	18286	20835
3272	18292	20829
3273	18296	20822
3274	18301	20816
3275	18306	20809
3276	18311	20803
3277	18316	20797
3278	18321	20790
3279	18326	20784
3280	18331	20778
3281	18338	20775
3282	18345	20770
3283	18351	20765
3284	18358	20761
3285	18365	20757
3286	18372	20753
3287	18379	20749
3288	18386	20745
3289	18393	20742
3290	18400	20737
3291	18405	20731
3292	18412	20727
3293	18419	20723
3294	18426	20719
3295	18432	20714
3296	18440	20710
3297	18446	20706
3298	18453	20701
3299	18459	20697
3300	18467	20693
3301	18472	20688
3302	18480	20684
3303	18485	20678
3304	18491	20673
3305	18498	20669
3306	18503	20662
3307	18510	20658
3308	18515	20653
3309	18521	20647
3310	18528	20643
3311	18535	20639
3312	18542	20635
3313	18548	20630
3314	18555	20626
3315	18562	20622
3316	18568	20617
3317	18576	20614
3318	18583	20610
3319	18590	20606
3320	18595	20600
3321	18600	20594
3322	18607	20589
3323	18614	20585
3324	18620	20580
3325	18627	20576
3326	18632	20569
3327	18638	20564
3328	18644	20560
3329	18650	20554
3330	18657	20550
3331	18662	20544
3332	18667	20538
3333	18674	20534
3334	18680	20528
3335	18685	20523
3336	18692	20518
3337	18697	20512
3338	18704	20508
3339	18710	20502
3340	18715	20496
3341	18722	20492
3342	18728	20487
3343	18736	20484
3344	18744	20481
3345	18751	20477
3346	18758	20473
3347	18765	20469
3348	18772	20464
3349	18778	20460
3350	18785	20456
3351	18792	20451
3352	18798	20446
3353	18804	20441
3354	18811	20438
3355	18817	20432
3356	18822	20426
3357	18828	20420
3358	18834	20415
3359	18840	20410
3360	18846	20404
3361	18852	20400
3362	18858	20394
3363	18863	20388
3364	18869	20383
3365	18875	20378
3366	18880	20372
3367	18886	20366
3368	18892	20362
3369	18898	20357
3370	18904	20351
3371	18909	20345
3372	18916	20341
3373	18922	20336
3374	18930	20332
3375	18937	20328
3376	18944	20324
3377	18951	20320
3378	18959	20316
3379	18966	20312
3380	18973	20308
3381	18980	20305
3382	18987	20300
3383	18993	20295
3384	18999	20290
3385	19006	20286
3386	19012	20280
3387	19018	20275
3388	19025	20271
3389	19031	20266
3390	19038	20261
3391	19044	20257
3392	19050	20252
3393	19057	20248
3394	19064	20243
3395	19071	20239
3396	19077	20234
3397	19084	20230
3398	19091	20226
3399	19097	20221
3400	19103	20216
3401	19110	20211
3402	19116	20206
3403	19121	20200
3404	19126	20194
3405	19133	20189
3406	19139	20184
3407	19146	20180
3408	19152	20175
3409	19159	20171
3410	19166	20166
3411	19173	20162
3412	19179	20156
3413	19184	20150
3414	19188	20144
3415	19193	20137
3416	19198	20131
3417	19203	20125
3418	19209	20119
3419	19215	20114
3420	19222	20109
3421	19228	20104
3422	19235	20100
3423	19240	20095
3424	19247	20090
3425	19253	20085
3426	19260	20081
3427	19266	20075
3428	19273	20071
3429	19279	20066
3430	19285	20061
3431	19291	20056
3432	19297	20050
3433	19304	20046
3434	19310	20041
3435	19316	20036
3436	19324	20032
3437	19331	20028
3438	19338	20024
3439	19344	20019
3440	19350	20014
3441	19356	20009
3442	19363	20005
3443	19371	20001
3444	19378	19997
3445	19383	19991
3446	19389	19986
3447	19396	19981
3448	19402	19976
3449	19409	19971
3450	19414	19965
3451	19421	19961
3452	19427	19956
3453	19433	19950
3454	19438	19944
3455	19444	19939
3456	19450	19934
3457	19458	19930
3458	19464	19925
3459	19469	19919
3460	19475	19914
3461	19482	19909
3462	19488	19904
3463	19494	19900
3464	19501	19895
3465	19508	19890
3466	19515	19886
3467	19523	19883
3468	19530	19879
3469	19536	19874
3470	19543	19869
3471	19549	19865
3472	19556	19860
3473	19562	19855
3474	19569	19851
3475	19576	19847
3476	19583	19842
3477	19589	19836
3478	19595	19832
3479	19602	19828
3480	19609	19823
3481	19616	19819
3482	19623	19814
3483	19630	19810
3484	19635	19804
3485	19641	19799
3486	19647	19794
3487	19654	19789
3488	19659	19783
3489	19664	19777
3490	19670	19772
3491	19675	19765
3492	19680	19759
3493	19685	19753
3494	19691	19747
3495	19696	19742
3496	19702	19735
3497	19706	19729
3498	19711	19723
3499	19716	19716
3500	19724	19713
3501	19731	19709
3502	19738	19704
3503	19744	19699
3504	19751	19694
3505	19758	19690
3506	19764	19685
3507	19771	19681
3508	19777	19676
3509	19782	19669
3510	19787	19663
3511	19792	19657
3512	19797	19651
3513	19802	19644
3514	19807	19638
3515	19814	19633
3516	19820	19628
3517	19825	19622
3518	19830	19616
3519	19836	19611
3520	19842	19606
3521	19848	19600
3522	19853	19594
3523	19858	19588
3524	19864	19582
3525	19869	19576
3526	19875	19570
3527	19880	19565
3528	19886	19559
3529	19891	19553
3530	19896	19547
3531	19901	19541
3532	19907	19535
3533	19912	19529
3534	19917	19523
3535	19925	19519
3536	19933	19516
3537	19940	19512
3538	19947	19507
3539	19954	19503
3540	19961	19499
3541	19968	19495
3542	19975	19490
3543	19980	19484
3544	19986	19479
3545	19993	19475
3546	19999	19469
3547	20005	19463
3548	20011	19458
3549	20017	19453
3550	20024	19448
3551	20029	19442
3552	20034	19436
3553	20040	19431
3554	20045	19425
3555	20052	19420
3556	20057	19414
3557	20062	19408
3558	20067	19402
3559	20072	19396
3560	20078	19390
3561	20084	19384
3562	20089	19379
3563	20094	19372
3564	20099	19366
3565	20104	19360
3566	20109	19353
3567	20114	19347
3568	20118	19340
3569	20124	19335
3570	20131	19331
3571	20138	19327
3572	20144	19321
3573	20151	19316
3574	20157	19311
3575	20164	19307
3576	20171	19302
3577	20176	19296
3578	20181	19290
3579	20186	19284
3580	20191	19278
3581	20196	19271
3582	20202	19266
3583	20210	19262
3584	20217	19258
3585	20224	19254
3586	20231	19249
3587	20237	19244
3588	20244	19240
3589	20250	19235
3590	20257	19230
3591	20264	19226
3592	20270	19221
3593	20277	19216
3594	20284	19212
3595	20290	19207
3596	20296	19202
3597	20303	19197
3598	20310	19192
3599	20316	19187
3600	20323	19183
3601	20330	19179
3602	20337	19174
3603	20343	19169
3604	20350	19165
3605	20356	19159
3606	20363	19155
3607	20369	19150
3608	20376	19145
3609	20382	19140
3610	20389	19136
3611	20396	19131
3612	20403	19127
3613	20410	19122
3614	20417	19118
3615	20424	19113
3616	20430	19108
3617	20437	19104
3618	20444	19099
3619	20451	19095
3620	20457	19090
3621	20464	19085
3622	20471	19081
3623	20478	19076
3624	20485	19072
3625	20491	19067
3626	20498	19062
3627	20505	19058
3628	20511	19053
3629	20518	19049
3630	20526	19044
3631	20532	19039
3632	20539	19035
3633	20546	19030
3634	20553	19026
3635	20559	19021
3636	20567	19017
3637	20574	19013
3638	20581	19009
3639	20588	19004
3640	20594	18999
3641	20601	18994
3642	20608	18990
3643	20615	18986
3644	20623	18982
3645	20630	18978
3646	20637	18973
3647	20645	18969
3648	20652	18965
3649	20658	18960
3650	20663	18954
3651	20670	18949
3652	20677	18945
3653	20683	18940
3654	20690	18935
3655	20697	18931
3656	20704	18926
3657	20711	18921
3658	20718	18917
3659	20726	18913
3660	20733	18909
3661	20740	18905
3662	20747	18900
3663	20753	18896
3664	20761	18891
3665	20768	18887
3666	20775	18883
3667	20782	18879
3668	20790	18875
3669	20796	18870
3670	20803	18865
3671	20810	18860
3672	20817	18856
3673	20824	18851
3674	20829	18845
3675	20836	18841
3676	20842	18835
3677	20848	18830
3678	20855	18825
3679	20860	18819
3680	20866	18814
3681	20873	18809
3682	20879	18804
3683	20884	18798
3684	20891	18793
3685	20896	18787
3686	20903	18782
3687	20910	18778
3688	20916	18773
3689	20922	18768
3690	20930	18763
3691	20936	18759
3692	20943	18754
3693	20950	18749
3694	20957	18745
3695	20963	18740
3696	20970	18735
3697	20977	18730
3698	20983	18725
3699	20988	18719
3700	20996	18715
3701	21002	18710
3702	21009	18706
3703	21015	18700
3704	21020	18694
3705	21028	18690
3706	21036	18686
3707	21043	18682
3708	21050	18677
3709	21056	18672
3710	21063	18668
3711	21070	18663
3712	21077	18659
3713	21085	18655
3714	21092	18650
3715	21098	18645
3716	21104	18640
3717	21111	18635
3718	21118	18631
3719	21126	18627
3720	21134	18623
3721	21141	18619
3722	21148	18614
3723	21155	18610
3724	21161	18605
3725	21168	18600
3726	21175	18595
3727	21182	18591
3728	21189	18587
3729	21195	18581
3730	21200	18574
3731	21207	18570
3732	21214	18566
3733	21221	18561
3734	21228	18557
3735	21234	18551
3736	21241	18547
3737	21248	18542
3738	21254	18537
3739	21261	18532
3740	21267	18527
3741	21272	18520
3742	21277	18514
3743	21282	18508
3744	21287	18502
3745	21292	18495
3746	21297	18489
3747	21302	18483
3748	21307	18477
3749	21313	18471
3750	21320	18467
3751	21327	18462
3752	21333	18457
3753	21340	18452
3754	21347	18447
3755	21353	18442
3756	21361	18438
3757	21368	18434
3758	21374	18429
3759	21380	18423
3760	21385	18417
3761	21390	18411
3762	21395	18405
3763	21400	18398
3764	21405	18392
3765	21410	18386
3766	21416	18380
3767	21421	18374
3768	21426	18368
3769	21431	18361
3770	21437	18356
3771	21442	18350
3772	21447	18343
3773	21452	18337
3774	21457	18331
3775	21462	18325
3776	21467	18318
3777	21472	18312
3778	21477	18306
3779	21482	18300
3780	21487	18293
3781	21492	18287
3782	21497	18281
3783	21502	18274
3784	21507	18268
3785	21512	18262
3786	21518	18256
3787	21525	18252
3788	21531	18247
3789	21538	18242
3790	21544	18237
3791	21551	18231
3792	21558	18227
3793	21565	18223
3794	21571	18217
3795	21576	18211
3796	21581	18205
3797	21586	18199
3798	21591	18192
3799	21596	18186
3800	21601	18180
3801	21606	18173
3802	21611	18167
3803	21616	18161
3804	21621	18155
3805	21627	18149
3806	21632	18143
3807	21636	18136
3808	21642	18130
3809	21649	18126
3810	21654	18120
3811	21659	18114
3812	21664	18108
3813	21670	18102
3814	21675	18095
3815	21683	18092
3816	21690	18087
3817	21696	18082
3818	21701	18075
3819	21707	18070
3820	21713	18064
3821	21720	18060
3822	21727	18056
3823	21734	18051
3824	21741	18047
3825	21748	18042
3826	21755	18037
3827	21762	18032
3828	21768	18027
3829	21773	18021
3830	21779	18015
3831	21783	18009
3832	21789	18003
3833	21794	17996
3834	21798	17990
3835	21803	17984
3836	21809	17978
3837	21814	17971
3838	21819	17965
3839	21823	17959
3840	21829	17953
3841	21834	17947
3842	21839	17941
3843	21844	17934
3844	21849	17928
3845	21853	17921
3846	21858	17915
3847	21863	17909
3848	21868	17902
3849	21873	17896
3850	21878	17889
3851	21882	17883
3852	21887	17877
3853	21892	17871
3854	21897	17864
3855	21903	17858
3856	21908	17852
3857	21913	17846
3858	21919	17841
3859	21930	17839
3860	21936	17834
3861	21943	17830
3862	21950	17825
3863	21957	17820
3864	21963	17815
3865	21969	17810
3866	21976	17805
3867	21983	17800
3868	21988	17794
3869	21993	17788
3870	21998	17782
3871	22003	17775
3872	22008	17769
3873	22013	17763
3874	22018	17756
3875	22023	17750
3876	22028	17744
3877	22033	17738
3878	22038	17732
3879	22043	17726
3880	22048	17719
3881	22053	17713
3882	22058	17707
3883	22063	17701
3884	22068	17694
3885	22073	17688
3886	22078	17682
3887	22083	17675
3888	22088	17669
3889	22093	17663
3890	22097	17656
3891	22103	17651
3892	22108	17645
3893	22113	17638
3894	22120	17633
3895	22127	17628
3896	22133	17624
3897	22140	17619
3898	22146	17614
3899	22153	17609
3900	22161	17605
3901	22168	17600
3902	22173	17594
3903	22179	17589
3904	22186	17584
3905	22192	17578
3906	22197	17573
3907	22204	17568
3908	22210	17563
3909	22217	17558
3910	22224	17553
3911	22230	17548
3912	22237	17543
3913	22244	17538
3914	22252	17534
3915	22258	17529
3916	22265	17525
3917	22272	17520
3918	22279	17515
3919	22287	17511
3920	22294	17506
3921	22300	17501
3922	22307	17496
3923	22314	17492
3924	22322	17487
3925	22329	17483
3926	22336	17478
3927	22343	17474
3928	22350	17469
3929	22357	17465
3930	22364	17460
3931	22371	17455
3932	22378	17451
3933	22384	17445
3934	22391	17441
3935	22399	17437
3936	22406	17432
3937	22413	17427
3938	22420	17422
3939	22427	17418
3940	22434	17413
3941	22442	17409
3942	22448	17404
3943	22454	17398
3944	22458	17392
3945	22465	17386
3946	22470	17380
3947	22475	17374
3948	22480	17368
3949	22486	17362
3950	22491	17356
3951	22496	17350
3952	22501	17344
3953	22506	17338
3954	22512	17332
3955	22518	17327
3956	22525	17322
3957	22532	17317
3958	22539	17312
3959	22545	17308
3960	22552	17303
3961	22559	17298
3962	22566	17293
3963	22573	17289
3964	22579	17283
3965	22585	17277
3966	22591	17272
3967	22597	17267
3968	22604	17262
3969	22609	17256
3970	22615	17250
3971	22621	17245
3972	22627	17240
3973	22633	17234
3974	22639	17228
3975	22645	17223
3976	22651	17217
3977	22657	17212
3978	22662	17206
3979	22668	17200
3980	22674	17195
3981	22680	17189
3982	22685	17183
3983	22692	17178
3984	22698	17173
3985	22703	17167
3986	22709	17161
3987	22716	17156
3988	22723	17152
3989	22731	17148
3990	22737	17143
3991	22744	17138
3992	22751	17133
3993	22758	17128
3994	22766	17124
3995	22773	17119
3996	22779	17114
3997	22787	17110
3998	22793	17105
3999	22799	17099
4000	22805	17094
4001	22811	17088
4002	22818	17083
4003	22824	17078
4004	22830	17072
4005	22836	17067
4006	22842	17062
4007	22849	17057
4008	22855	17051
4009	22860	17045
4010	22866	17040
4011	22873	17035
4012	22879	17029
4013	22885	17024
4014	22891	17018
4015	22897	17013
4016	22903	17008
4017	22908	17002
4018	22916	16997
4019	22923	16992
4020	22930	16987
4021	22936	16982
4022	22943	16977
4023	22949	16972
4024	22956	16968
4025	22963	16962
4026	22969	16957
4027	22974	16951
4028	22979	16945
4029	22985	16939
4030	22989	16932
4031	22994	16926
4032	22999	16920
4033	23004	16913
4034	23009	16907
4035	23014	16901
4036	23019	16895
4037	23024	16888
4038	23028	16882
4039	23033	16876
4040	23038	16869
4041	23043	16863
4042	23048	16857
4043	23053	16850
4044	23057	16844
4045	23062	16838
4046	23067	16831
4047	23072	16825
4048	23077	16819
4049	23082	16813
4050	23087	16807
4051	23092	16801
4052	23097	16794
4053	23102	16788
4054	23107	16782
4055	23112	16775
4056	23119	16770
4057	23125	16765
4058	23132	16761
4059	23139	16756
4060	23146	16751
4061	23152	16746
4062	23159	16741
4063	23166	16736
4064	23171	16730
4065	23176	16724
4066	23181	16717
4067	23186	16711
4068	23191	16705
4069	23196	16699
4070	23201	16692
4071	23205	16686
4072	23210	16680
4073	23215	16673
4074	23220	16667
4075	23225	16661
4076	23230	16655
4077	23235	16648
4078	23241	16643
4079	23246	16637
4080	23252	16631
4081	23259	16627
4082	23266	16622
4083	23274	16617
4084	23281	16613
4085	23288	16608
4086	23295	16603
4087	23302	16599
4088	23310	16595
4089	23318	16590
4090	23325	16586
4091	23332	16581
4092	23339	16576
4093	23346	16571
4094	23354	16567
4095	23360	16562
4096	23368	16558
4097	23375	16553
4098	23382	16548
4099	23389	16544
4100	23395	16538
4101	23401	16532
4102	23408	16527
4103	23413	16521
4104	23420	16516
4105	23425	16510
4106	23431	16505
4107	23438	16500
4108	23444	16494
4109	23450	16489
4110	23456	16484
4111	23461	16478
4112	23469	16473
4113	23474	16467
4114	23479	16461
4115	23487	16457
4116	23492	16451
4117	23499	16446
4118	23504	16440
4119	23511	16435
4120	23518	16430
4121	23525	16425
4122	23531	16420
4123	23538	16415
4124	23544	16409
4125	23551	16404
4126	23557	16399
4127	23564	16394
4128	23570	16389
4129	23577	16384
4130	23584	16379
4131	23590	16373
4132	23596	16368
4133	23602	16362
4134	23607	16356
4135	23614	16352
4136	23620	16346
4137	23626	16340
4138	23633	16335
4139	23638	16329
4140	23644	16324
4141	23650	16318
4142	23655	16312
4143	23662	16307
4144	23668	16302
4145	23673	16295
4146	23680	16291
4147	23687	16286
4148	23694	16281
4149	23700	16276
4150	23705	16270
4151	23712	16265
4152	23719	16260
4153	23726	16255
4154	23733	16250
4155	23740	16245
4156	23746	16240
4157	23753	16235
4158	23760	16230
4159	23767	16225
4160	23775	16221
4161	23780	16215
4162	23786	16209
4163	23792	16204
4164	23799	16199
4165	23806	16194
4166	23813	16189
4167	23818	16183
4168	23825	16178
4169	23831	16173
4170	23836	16167
4171	23843	16162
4172	23848	16156
4173	23853	16150
4174	23860	16145
4175	23865	16139
4176	23871	16133
4177	23878	16128
4178	23883	16122
4179	23890	16117
4180	23895	16111
4181	23901	16105
4182	23907	16100
4183	23915	16095
4184	23922	16091
4185	23929	16086
4186	23935	16081
4187	23942	16075
4188	23949	16070
4189	23955	16065
4190	23962	16060
4191	23968	16055
4192	23975	16050
4193	23981	16044
4194	23988	16040
4195	23995	16035
4196	24000	16029
4197	24005	16022
4198	24010	16016
4199	24015	16010
4200	24020	16003
4201	24025	15997
4202	24029	15991
4203	24034	15985
4204	24039	15978
4205	24045	15972
4206	24050	15966
4207	24055	15960
4208	24059	15954
4209	24064	15947
4210	24069	15941
4211	24074	15935
4212	24079	15929
4213	24084	15922
4214	24088	15916
4215	24093	15910
4216	24098	15903
4217	24103	15897
4218	24109	15892
4219	24117	15887
4220	24124	15882
4221	24131	15877
4222	24137	15872
4223	24145	15868
4224	24153	15864
4225	24161	15859
4226	24168	15855
4227	24174	15849
4228	24180	15843
4229	24186	15838
4230	24193	15833
4231	24199	15828
4232	24206	15823
4233	24212	15817
4234	24218	15812
4235	24224	15806
4236	24230	15800
4237	24236	15795
4238	24242	15790
4239	24249	15785
4240	24257	15780
4241	24263	15775
4242	24268	15769
4243	24275	15763
4244	24281	15758
4245	24286	15752
4246	24293	15747
4247	24298	15741
4248	24305	15736
4249	24311	15731
4250	24318	15726
4251	24326	15721
4252	24333	15717
4253	24340	15712
4254	24348	15707
4255	24355	15702
4256	24362	15698
4257	24369	15693
4258	24376	15687
4259	24382	15682
4260	24387	15676
4261	24394	15671
4262	24401	15666
4263	24407	15661
4264	24414	15656
4265	24419	15650
4266	24425	15644
4267	24431	15638
4268	24437	15633
4269	24443	15627
4270	24450	15622
4271	24456	15617
4272	24462	15611
4273	24468	15606
4274	24474	15600
4275	24481	15595
4276	24487	15590
4277	24494	15585
4278	24500	15579
4279	24508	15575
4280	24515	15570
4281	24522	15565
4282	24529	15561
4283	24537	15556
4284	24544	15551
4285	24551	15546
4286	24558	15541
4287	24565	15536
4288	24572	15531
4289	24579	15527
4290	24586	15522
4291	24592	15516
4292	24597	15510
4293	24605	15505
4294	24612	15500
4295	24619	15496
4296	24625	15490
4297	24631	15485
4298	24638	15479
4299	24643	15474
4300	24650	15469
4301	24657	15464
4302	24663	15458
4303	24669	15452
4304	24675	15447
4305	24681	15441
4306	24687	15436
4307	24692	15430
4308	24699	15425
4309	24706	15420
4310	24713	15415
4311	24720	15409
4312	24726	15404
4313	24733	15399
4314	24740	15394
4315	24747	15389
4316	24753	15383
4317	24760	15378
4318	24767	15374
4319	24773	15368
4320	24779	15363
4321	24784	15357
4322	24789	15351
4323	24794	15344
4324	24799	15338
4325	24804	15332
4326	24809	15325
4327	24814	15319
4328	24819	15313
4329	24824	15307
4330	24829	15301
4331	24834	15294
4332	24838	15288
4333	24843	15282
4334	24848	15276
4335	24853	15269
4336	24858	15263
4337	24863	15257
4338	24868	15250
4339	24872	15244
4340	24878	15238
4341	24883	15232
4342	24888	15226
4343	24893	15220
4344	24898	15213
4345	24903	15207
4346	24907	15201
4347	24914	15196
4348	24923	15192
4349	24930	15187
4350	24937	15182
4351	24943	15176
4352	24949	15171
4353	24956	15166
4354	24963	15161
4355	24969	15155
4356	24975	15150
4357	24981	15145
4358	24986	15138
4359	24991	15132
4360	24997	15126
4361	25002	15120
4362	25007	15114
4363	25012	15108
4364	25017	15101
4365	25021	15095
4366	25027	15089
4367	25032	15083
4368	25037	15077
4369	25042	15071
4370	25047	15064
4371	25052	15058
4372	25057	15052
4373	25062	15046
4374	25066	15040
4375	25071	15033
4376	25076	15027
4377	25081	15021
4378	25087	15015
4379	25092	15009
4380	25097	15003
4381	25102	14997
4382	25107	14990
4383	25112	14984
4384	25119	14979
4385	25125	14974
4386	25132	14969
4387	25140	14964
4388	25146	14959
4389	25152	14954
4390	25159	14949
4391	25166	14944
4392	25171	14938
4393	25176	14931
4394	25181	14925
4395	25186	14919
4396	25191	14913
4397	25196	14907
4398	25201	14900
4399	25206	14894
4400	25210	14888
4401	25215	14882
4402	25220	14875
4403	25225	14869
4404	25230	14863
4405	25235	14857
4406	25240	14850
4407	25245	14844
4408	25250	14838
4409	25254	14832
4410	25259	14825
4411	25264	14819
4412	25269	14813
4413	25274	14807
4414	25279	14801
4415	25284	14795
4416	25289	14788
4417	25294	14782
4418	25298	14776
4419	25303	14770
4420	25308	14763
4421	25315	14758
4422	25321	14753
4423	25328	14748
4424	25335	14743
4425	25341	14737
4426	25348	14732
4427	25355	14727
4428	25362	14722
4429	25368	14717
4430	25373	14711
4431	25378	14704
4432	25383	14698
4433	25388	14692
4434	25393	14686
4435	25398	14680
4436	25403	14674
4437	25408	14667
4438	25413	14661
4439	25419	14656
4440	25424	14649
4441	25429	14643
4442	25434	14637
4443	25439	14631
4444	25444	14625
4445	25448	14619
4446	25453	14612
4447	25458	14606
4448	25463	14600
4449	25468	14594
4450	25473	14588
4451	25478	14581
4452	25482	14575
4453	25487	14569
4454	25492	14563
4455	25497	14556
4456	25502	14550
4457	25508	14544
4458	25514	14539
4459	25521	14534
4460	25528	14529
4461	25534	14524
4462	25541	14519
4463	25548	14514
4464	25555	14508
4465	25561	14503
4466	25566	14497
4467	25571	14491
4468	25577	14485
4469	25582	14479
4470	25587	14473
4471	25592	14467
4472	25598	14461
4473	25603	14455
4474	25608	14449
4475	25613	14443
4476	25618	14437
4477	25622	14430
4478	25627	14424
4479	25632	14418
4480	25637	14412
4481	25642	14406
4482	25647	14399
4483	25652	14393
4484	25657	14387
4485	25661	14381
4486	25666	14375
4487	25671	14368
4488	25676	14362
4489	25681	14356
4490	25686	14350
4491	25691	14344
4492	25696	14338
4493	25701	14331
4494	25707	14326
4495	25713	14321
4496	25720	14316
4497	25726	14310
4498	25733	14305
4499	25740	14300
4500	25746	14294
4501	25753	14289
4502	25760	14284
4503	25766	14279
4504	25771	14273
4505	25776	14266
4506	25781	14260
4507	25785	14254
4508	25790	14248
4509	25796	14242
4510	25800	14235
4511	25805	14229
4512	25810	14223
4513	25815	14217
4514	25820	14211
4515	25825	14205
4516	25830	14199
4517	25835	14192
4518	25840	14186
4519	25845	14180
4520	25850	14174
4521	25855	14168
4522	25860	14162
4523	25864	14155
4524	25869	14149
4525	25874	14143
4526	25879	14137
4527	25883	14131
4528	25888	14124
4529	25893	14118
4530	25898	14112
4531	25903	14106
4532	25910	14101
4533	25917	14096
4534	25923	14090
4535	25930	14085
4536	25936	14080
4537	25943	14075
4538	25950	14070
4539	25957	14064
4540	25963	14059
4541	25968	14053
4542	25973	14047
4543	25978	14041
4544	25983	14035
4545	25988	14028
4546	25993	14022
4547	25998	14016
4548	26003	14010
4549	26008	14004
4550	26013	13998
4551	26018	13992
4552	26023	13986
4553	26028	13979
4554	26032	13973
4555	26038	13967
4556	26043	13961
4557	26048	13955
4558	26053	13949
4559	26058	13943
4560	26063	13937
4561	26068	13931
4562	26073	13925
4563	26079	13919
4564	26083	13913
4565	26088	13907
4566	26093	13900
4567	26098	13894
4568	26104	13889
4569	26111	13884
4570	26117	13878
4571	26124	13873
4572	26131	13868
4573	26137	13863
4574	26143	13857
4575	26150	13852
4576	26157	13847
4577	26163	13841
4578	26167	13835
4579	26172	13829
4580	26177	13823
4581	26182	13816
4582	26187	13810
4583	26192	13804
4584	26197	13798
4585	26202	13792
4586	26207	13786
4587	26211	13780
4588	26216	13773
4589	26221	13767
4590	26226	13761
4591	26231	13755
4592	26236	13749
4593	26241	13743
4594	26245	13736
4595	26250	13730
4596	26255	13724
4597	26260	13718
4598	26265	13712
4599	26270	13706
4600	26275	13700
4601	26280	13694
4602	26285	13688
4603	26290	13681
4604	26295	13676
4605	26301	13670
4606	26308	13665
4607	26315	13660
4608	26321	13654
4609	26327	13649
4610	26334	13644
4611	26340	13638
4612	26348	13633
4613	26354	13628
4614	26362	13623
4615	26368	13618
4616	26374	13612
4617	26379	13606
4618	26384	13600
4619	26389	13594
4620	26394	13588
4621	26399	13582
4622	26404	13576
4623	26408	13570
4624	26413	13563
4625	26418	13557
4626	26423	13551
4627	26428	13545
4628	26433	13539
4629	26438	13533
4630	26443	13527
4631	26448	13521
4632	26453	13515
4633	26459	13509
4634	26464	13503
4635	26469	13497
4636	26474	13491
4637	26479	13485
4638	26484	13479
4639	26489	13473
4640	26494	13467
4641	26501	13461
4642	26508	13456
4643	26515	13451
4644	26521	13446
4645	26529	13441
4646	26535	13436
4647	26541	13430
4648	26548	13425
4649	26556	13420
4650	26561	13414
4651	26566	13408
4652	26571	13402
4653	26576	13396
4654	26581	13390
4655	26586	13384
4656	26592	13378
4657	26597	13372
4658	26602	13366
4659	26606	13360
4660	26611	13354
4661	26616	13348
4662	26621	13342
4663	26626	13335
4664	26631	13329
4665	26636	13323
4666	26641	13317
4667	26646	13311
4668	26650	13305
4669	26655	13299
4670	26660	13293
4671	26665	13287
4672	26670	13280
4673	26675	13274
4674	26680	13268
4675	26684	13262
4676	26689	13256
4677	26694	13250
4678	26700	13244
4679	26707	13239
4680	26713	13233
4681	26719	13228
4682	26726	13223
4683	26732	13217
4684	26738	13212
4685	26745	13207
4686	26752	13202
4687	26759	13197
4688	26764	13191
4689	26769	13185
4690	26774	13179
4691	26779	13172
4692	26784	13166
4693	26789	13160
4694	26794	13154
4695	26799	13148
4696	26804	13142
4697	26809	13136
4698	26814	13130
4699	26818	13124
4700	26823	13118
4701	26829	13112
4702	26833	13105
4703	26838	13099
4704	26843	13093
4705	26848	13087
4706	26853	13081
4707	26858	13075
4708	26862	13069
4709	26867	13063
4710	26872	13056
4711	26877	13050
4712	26882	13044
4713	26886	13038
4714	26891	13032
4715	26898	13026
4716	26904	13021
4717	26911	13016
4718	26918	13011
4719	26924	13006
4720	26931	13000
4721	26937	12995
4722	26944	12990
4723	26951	12984
4724	26957	12979
4725	26962	12973
4726	26967	12967
4727	26973	12961
4728	26978	12955
4729	26984	12950
4730	26990	12944
4731	26995	12938
4732	27002	12933
4733	27009	12928
4734	27014	12922
4735	27019	12916
4736	27024	12910
4737	27029	12904
4738	27034	12898
4739	27040	12892
4740	27047	12887
4741	27054	12882
4742	27059	12876
4743	27064	12870
4744	27070	12864
4745	27075	12858
4746	27079	12852
4747	27084	12846
4748	27090	12840
4749	27095	12834
4750	27102	12829
4751	27109	12824
4752	27116	12819
4753	27122	12814
4754	27129	12808
4755	27135	12803
4756	27142	12798
4757	27148	12792
4758	27155	12787
4759	27160	12781
4760	27165	12775
4761	27170	12769
4762	27175	12763
4763	27180	12757
4764	27184	12750
4765	27190	12745
4766	27195	12738
4767	27200	12732
4768	27204	12726
4769	27209	12720
4770	27214	12714
4771	27219	12708
4772	27224	12702
4773	27229	12696
4774	27233	12690
4775	27238	12684
4776	27243	12677
4777	27248	12671
4778	27253	12665
4779	27258	12659
4780	27262	12653
4781	27267	12647
4782	27272	12641
4783	27277	12635
4784	27282	12629
4785	27287	12623
4786	27293	12617
4787	27300	12612
