iter	Logloss
1514	0.3821474849
1515	0.3820451408
1516	0.3820316557
1517	0.382026972
1518	0.382007064
1519	0.3819937557
1520	0.3819748148
1521	0.3819065428
1522	0.3818994303
1523	0.381731448
1524	0.381697028
1525	0.3816908809
1526	0.3815131236
1527	0.3813101387
1528	0.3811014449
1529	0.3810961994
1530	0.3810798006
1531	0.3808986328
1532	0.3808833678
1533	0.380732024
1534	0.3806226091
1535	0.3804545872
1536	0.3804285733
1537	0.3803063908
1538	0.3803001907
1539	0.3802709767
1540	0.3801242002
1541	0.3799921652
1542	0.3799636131
1543	0.3797778311
1544	0.3797659096
1545	0.3797451001
1546	0.3797035821
1547	0.3796608452
1548	0.3796300295
1549	0.3796242717
1550	0.3795526018
1551	0.3795321306
1552	0.3794820895
1553	0.3793572302
1554	0.3793333292
1555	0.379175582
1556	0.379109253
1557	0.3789505055
1558	0.3789180492
1559	0.3787007966
1560	0.3786893211
1561	0.3786403674
1562	0.3786117153
1563	0.3786000029
1564	0.3784379389
1565	0.3781954222
1566	0.3781779821
1567	0.3779486556
1568	0.3779275763
1569	0.3778879569
1570	0.3776666233
1571	0.3774773257
1572	0.3772881765
1573	0.3772529241
1574	0.3770442163
1575	0.3770285925
1576	0.3769992854
1577	0.3768080625
1578	0.3767039025
1579	0.3766619346
1580	0.3766515726
1581	0.376525409
1582	0.3763872959
1583	0.3763734793
1584	0.3763602168
1585	0.3763334665
1586	0.3763278871
1587	0.3763055222
1588	0.3761000056
1589	0.3759382511
1590	0.3759201905
1591	0.3759086655
1592	0.3757561066
1593	0.3757486344
1594	0.3756067637
1595	0.3755893471
1596	0.3753637101
1597	0.3753512165
1598	0.3753366973
1599	0.375127728
1600	0.375106461
1601	0.3748979863
1602	0.3746860078
1603	0.3746690642
1604	0.3745995638
1605	0.3744415273
1606	0.3744193159
1607	0.3742600121
1608	0.3740708471
1609	0.3739403336
1610	0.3739339021
1611	0.373922903
1612	0.373903693
1613	0.3738977498
1614	0.3738925902
1615	0.3738386813
1616	0.3737395911
1617	0.3736299746
1618	0.3736059736
1619	0.3735583479
1620	0.3733723587
1621	0.3733086071
1622	0.3732908453
1623	0.3730727118
1624	0.3730477349
1625	0.3729503063
1626	0.3728312388
1627	0.3728132331
1628	0.3726613113
1629	0.3726394413
1630	0.3724578899
1631	0.3723005633
1632	0.3721552007
1633	0.372124246
1634	0.3721190464
1635	0.3719977442
1636	0.3719779204
1637	0.3717671339
1638	0.3717462687
1639	0.3716817201
1640	0.3716595445
1641	0.3716384656
1642	0.3715032973
1643	0.3714924866
1644	0.3714596151
1645	0.3714421707
1646	0.3713699984
1647	0.3711411054
1648	0.3710953012
1649	0.3710791394
1650	0.3710738386
1651	0.3710327257
1652	0.3710085636
1653	0.3709874383
1654	0.3709751445
1655	0.3708100449
1656	0.3707948965
1657	0.3707917988
1658	0.370586003
1659	0.3704276212
1660	0.3704210752
1661	0.370220151
1662	0.3701775287
1663	0.3699688504
1664	0.3699446066
1665	0.3699068636
1666	0.3698898735
1667	0.369834171
1668	0.369809799
1669	0.3697382787
1670	0.369716752
1671	0.3697109831
1672	0.3696820096
1673	0.3695514106
1674	0.3695340356
1675	0.369462599
1676	0.369193336
1677	0.3691818488
1678	0.3691127961
1679	0.3688853194
1680	0.3688686571
1681	0.3687060888
1682	0.3686353748
1683	0.3685398638
1684	0.368340043
1685	0.3683179043
1686	0.3683085541
1687	0.3681078446
1688	0.3680898623
1689	0.3680532383
1690	0.3680363832
1691	0.3679951046
1692	0.3679869746
1693	0.3679273165
1694	0.3678115823
1695	0.3677519515
1696	0.3677406619
1697	0.3677348395
1698	0.3677179002
1699	0.3675842265
1700	0.3675640406
1701	0.3675424598
1702	0.3674601134
1703	0.3673203905
1704	0.3671379943
1705	0.3671171149
1706	0.3670715543
1707	0.367058606
1708	0.3670435373
1709	0.3668915306
1710	0.3668717248
1711	0.3666862528
1712	0.3665346812
1713	0.3664080714
1714	0.3663733175
1715	0.366265057
1716	0.3662474461
1717	0.3660933802
1718	0.3659073591
1719	0.3656880278
1720	0.3655518019
1721	0.3655369782
1722	0.3655131328
1723	0.3653684341
1724	0.3653664706
1725	0.365230588
1726	0.3651062101
1727	0.3649777554
1728	0.3647873473
1729	0.364612495
1730	0.3645897769
1731	0.3645279949
1732	0.3645000588
1733	0.364390638
1734	0.364283091
1735	0.3640853092
1736	0.3640716669
1737	0.3638959647
1738	0.3637952608
1739	0.3637818506
1740	0.3637703343
1741	0.3636112311
1742	0.3636059437
1743	0.3636011439
1744	0.363597816
1745	0.363519914
1746	0.3633985506
1747	0.3633790191
1748	0.3632321768
1749	0.3630960476
1750	0.3630145113
1751	0.3629866805
1752	0.3629431321
1753	0.3627712508
1754	0.3627118934
1755	0.3627058113
1756	0.3626868456
1757	0.3626699352
1758	0.3625190111
1759	0.3624134213
1760	0.362382639
1761	0.3623082039
1762	0.3621647944
1763	0.3621449378
1764	0.3621233182
1765	0.3619707311
1766	0.3618405826
1767	0.3618350427
1768	0.3616809392
1769	0.3615036609
1770	0.361472021
1771	0.3614583746
1772	0.3612801189
1773	0.3611389803
1774	0.3610743571
1775	0.3610294512
1776	0.360959112
1777	0.3607863742
1778	0.3606429366
1779	0.3606321259
1780	0.3605873237
1781	0.3605711979
1782	0.3605561177
1783	0.3604031269
1784	0.3603887183
1785	0.3603700333
1786	0.3603120445
1787	0.3601046621
1788	0.3600977128
1789	0.3600577455
1790	0.3600519388
1791	0.3598765822
1792	0.3598633153
1793	0.3598110003
1794	0.3595984889
1795	0.3595879376
1796	0.3595818613
1797	0.3595686692
1798	0.3594103043
1799	0.3593927531
1800	0.3592711346
1801	0.3592650348
1802	0.3592545906
1803	0.3591414517
1804	0.3591048498
1805	0.3590605476
1806	0.3590169197
1807	0.3590119583
1808	0.3590058731
1809	0.3588599432
1810	0.3588486658
1811	0.3586850181
1812	0.3585954825
1813	0.3584732354
1814	0.3583316102
1815	0.3581747697
1816	0.358000646
1817	0.3579833016
1818	0.3578404578
1819	0.3576828699
1820	0.3576771758
1821	0.3576389878
1822	0.3575130581
1823	0.3575028424
1824	0.3574703439
1825	0.3574265631
1826	0.3574136271
1827	0.3572770366
1828	0.3571744883
1829	0.3569832294
1830	0.3569450985
1831	0.3569320264
1832	0.3569124358
1833	0.3568907858
1834	0.3568793089
1835	0.3568696148
1836	0.3568672792
1837	0.3567127046
1838	0.3566773347
1839	0.3566470304
1840	0.356609789
1841	0.3564690208
1842	0.3564447303
1843	0.3564321022
1844	0.3563413289
1845	0.3561595518
1846	0.356129309
1847	0.3559884193
1848	0.3558408954
1849	0.355828743
1850	0.3558201818
1851	0.3558141769
1852	0.3557997346
1853	0.3556715009
1854	0.3555508708
1855	0.3555400813
1856	0.3554925586
1857	0.3554773204
1858	0.3554474265
1859	0.3554353315
1860	0.3553234869
1861	0.3551613128
1862	0.355155717
1863	0.3551374411
1864	0.3551301486
1865	0.354981418
1866	0.3549715631
1867	0.3547859354
1868	0.3547731991
1869	0.3547335458
1870	0.3545975371
1871	0.354456756
1872	0.3543555353
1873	0.3542423846
1874	0.3540309273
1875	0.354010867
1876	0.3539817113
1877	0.3538408828
1878	0.3538358984
1879	0.353678456
1880	0.3535961858
1881	0.3535832116
1882	0.3535179417
1883	0.3533431622
1884	0.3532839282
1885	0.3532414474
1886	0.3530909061
1887	0.3530348198
1888	0.3528524961
1889	0.3527311837
1890	0.3527199171
1891	0.3526859
1892	0.3525344625
1893	0.3523786916
1894	0.3523492794
1895	0.3522319517
1896	0.3520921003
1897	0.3520763099
1898	0.3519758519
1899	0.3519074779
1900	0.351873907
1901	0.3518687078
1902	0.3518493392
1903	0.3518390112
1904	0.3518264953
1905	0.3517003277
1906	0.3516889828
1907	0.3516696928
1908	0.3515398774
1909	0.3515283586
1910	0.3513634806
1911	0.3512129416
1912	0.3512024154
1913	0.3511979904
1914	0.3510736585
1915	0.3509962241
1916	0.3508278102
1917	0.3506776886
1918	0.3506486072
1919	0.3506248445
1920	0.3505071932
1921	0.3503195148
1922	0.3501530548
1923	0.3501383785
1924	0.3499718068
1925	0.3499100979
1926	0.34975643
1927	0.3497500639
1928	0.3497418676
1929	0.3497350897
1930	0.3497296906
1931	0.3497044961
1932	0.3496729631
1933	0.3496605408
1934	0.349590972
1935	0.3495753269
1936	0.3495573464
1937	0.3495553871
1938	0.3493772786
1939	0.3493363069
1940	0.3493310065
1941	0.34922355
1942	0.3491996477
1943	0.3489966125
1944	0.3489891494
1945	0.3488186132
1946	0.3488041278
1947	0.3487877817
1948	0.3487718198
1949	0.3486247814
1950	0.34859328
1951	0.3485717366
1952	0.3485514145
1953	0.3483697958
1954	0.3482950492
1955	0.3481258685
1956	0.3480217928
1957	0.3480031777
1958	0.3478796432
1959	0.3478430713
1960	0.3478068698
1961	0.3477511176
1962	0.3477333894
1963	0.3475592119
1964	0.3475258454
1965	0.3475073069
1966	0.3474706551
1967	0.3473387311
1968	0.3472059177
1969	0.3471915432
1970	0.3471544114
1971	0.3471414317
1972	0.3471260527
1973	0.3471239472
1974	0.3470716703
1975	0.3469320395
1976	0.3468861169
1977	0.346753014
1978	0.3467267686
1979	0.3467120012
1980	0.3465919289
1981	0.3465270394
1982	0.3464994628
1983	0.3464976104
1984	0.3464862416
1985	0.3464773673
1986	0.3464528625
1987	0.3464209439
1988	0.346404588
1989	0.346225563
1990	0.3462168185
1991	0.3460828067
1992	0.3459181504
1993	0.3458611127
1994	0.3457719206
1995	0.3457353626
1996	0.3457173842
1997	0.3455422677
1998	0.3455367319
1999	0.345475006
2000	0.3454594259
2001	0.3453717783
2002	0.3453661149
2003	0.3453489599
2004	0.3453416564
2005	0.3453051598
2006	0.3452009186
2007	0.345136664
2008	0.3451260309
2009	0.345111703
2010	0.3449194653
2011	0.3447345818
2012	0.3446030916
2013	0.3445948564
2014	0.3445769149
2015	0.3445696488
2016	0.3443943289
2017	0.344385835
2018	0.3443739488
2019	0.3442465901
2020	0.34410493
2021	0.3441028443
2022	0.3440882601
2023	0.3440765245
2024	0.3440625967
2025	0.3440252925
2026	0.3440194318
2027	0.3438931822
2028	0.343877141
2029	0.3438355211
2030	0.3437375975
2031	0.3436208719
2032	0.3435954288
2033	0.3435283694
2034	0.3435172613
2035	0.343461443
2036	0.3433030371
2037	0.3432341681
2038	0.3430454991
2039	0.3430277302
2040	0.3428657834
2041	0.3427291907
2042	0.34271157
2043	0.3426997222
2044	0.3426945601
2045	0.342653781
2046	0.3426340855
2047	0.342574116
2048	0.3424172556
2049	0.3423974542
2050	0.3423229993
2051	0.3423134609
2052	0.3422139979
2053	0.3421995357
2054	0.3421737064
2055	0.3420543362
2056	0.3420305941
2057	0.3420158062
2058	0.3418403737
2059	0.3417689652
2060	0.3416474599
2061	0.3415560905
2062	0.3415296682
2063	0.3415236472
2064	0.3414077142
2065	0.341284705
2066	0.3411255
2067	0.3411029979
2068	0.3410677983
2069	0.3409776727
2070	0.3408485097
2071	0.3408231784
2072	0.3407117003
2073	0.3406969074
2074	0.3406036147
2075	0.3405904532
2076	0.3404833399
2077	0.3403171609
2078	0.3403150917
2079	0.340298863
2080	0.3402737476
2081	0.3402689418
2082	0.3401795038
2083	0.3401197083
2084	0.3401143013
2085	0.339970712
2086	0.3398315969
2087	0.3397086384
2088	0.3395695212
2089	0.3395324936
2090	0.3393911957
2091	0.339315895
2092	0.339311874
2093	0.3392766639
2094	0.3391892154
2095	0.3391273024
2096	0.3390383928
2097	0.3388918659
2098	0.3388123438
2099	0.3387960315
2100	0.3386375083
2101	0.338572972
2102	0.3385645649
2103	0.3384316814
2104	0.3382996493
2105	0.3382931444
2106	0.3382879601
2107	0.3381619405
2108	0.3380345316
2109	0.3378679753
2110	0.3378302899
2111	0.3378012611
2112	0.337738544
2113	0.3377270886
2114	0.3377193293
2115	0.3376086943
2116	0.3374575123
2117	0.3374481079
2118	0.3373425649
2119	0.3371918808
2120	0.3371811491
2121	0.3371607493
2122	0.337147528
2123	0.3370313844
2124	0.3370266433
2125	0.3368976144
2126	0.3367297832
2127	0.3366674429
2128	0.3365770267
2129	0.3365608357
2130	0.3365537473
2131	0.3363869544
2132	0.3363823976
2133	0.3363114083
2134	0.336301381
2135	0.3362183737
2136	0.336209482
2137	0.3361932877
2138	0.3361884162
2139	0.3361840138
2140	0.3361817393
2141	0.336176192
2142	0.3360450835
2143	0.3360325756
2144	0.3359468797
2145	0.3358831764
2146	0.3357130964
2147	0.3357004777
2148	0.3355896715
2149	0.3354831564
2150	0.3354671384
2151	0.3354632823
2152	0.3354475273
2153	0.3354073001
2154	0.3353477442
2155	0.3353457615
2156	0.3352570515
2157	0.3350990993
2158	0.3350343741
2159	0.3349457733
2160	0.3348363571
2161	0.334691395
2162	0.3346601904
2163	0.3346502377
2164	0.3346485501
2165	0.3345824509
2166	0.3345467068
2167	0.3344295491
2168	0.3343932731
2169	0.3343862474
2170	0.3342024656
2171	0.3341809577
2172	0.3341692821
2173	0.3341650223
2174	0.334022186
2175	0.3339373906
2176	0.3339192678
2177	0.3338940501
2178	0.3338815922
2179	0.3338687237
2180	0.3338544401
2181	0.3338110147
2182	0.3337990123
2183	0.3337844449
2184	0.3336838997
2185	0.3335516417
2186	0.3335443803
2187	0.3335205925
2188	0.3334038799
2189	0.3333828299
2190	0.3333812142
2191	0.3332396756
2192	0.3332342303
2193	0.3332132371
2194	0.3332031668
2195	0.3331770503
2196	0.3331656342
2197	0.3330335423
2198	0.3329436855
2199	0.3328460242
2200	0.3328066485
2201	0.3328016468
2202	0.3326404318
2203	0.3326334259
2204	0.3326290038
2205	0.3326230496
2206	0.3326058092
2207	0.3325394844
2208	0.3324279722
2209	0.3322983428
2210	0.3322912767
2211	0.3322715849
2212	0.3322622479
2213	0.3321459054
2214	0.3321354564
2215	0.3321335992
2216	0.3319089278
2217	0.3319018389
2218	0.3318846999
2219	0.3318716848
2220	0.3318599407
2221	0.3317824063
2222	0.3317750152
2223	0.3317706307
2224	0.3316045694
2225	0.3315822067
2226	0.3315694529
2227	0.331513342
2228	0.3314645621
2229	0.3314591977
2230	0.3313568061
2231	0.3312119851
2232	0.3310685051
2233	0.3309386334
2234	0.3307649321
2235	0.3307402001
2236	0.3306318412
2237	0.3306197784
2238	0.3305783579
2239	0.3305671832
2240	0.330551393
2241	0.3305448327
2242	0.3305111791
2243	0.3305040746
2244	0.3304981767
2245	0.3304007904
2246	0.3302898202
2247	0.3302511051
2248	0.3301915094
2249	0.3300767499
2250	0.3300131242
2251	0.3300015308
2252	0.3298592105
2253	0.3298329195
2254	0.3298176345
2255	0.3298041881
2256	0.32975427
2257	0.3297184697
2258	0.3297143365
2259	0.329705297
2260	0.3296154466
2261	0.3295883695
2262	0.3295001221
2263	0.3293341294
2264	0.3291743503
2265	0.3290384845
2266	0.3290061421
2267	0.328865448
2268	0.3288402203
2269	0.328835585
2270	0.3287076171
2271	0.328697702
2272	0.3285854192
2273	0.3285523202
2274	0.328521666
2275	0.3285126662
2276	0.3285048525
2277	0.328494938
2278	0.3283840375
2279	0.3281951329
2280	0.3280316634
2281	0.3280206467
2282	0.3278881912
2283	0.3278528003
2284	0.327637141
2285	0.3276218825
2286	0.3275773239
2287	0.3274013523
2288	0.3273362071
2289	0.3273153226
2290	0.3272532456
2291	0.3271279161
2292	0.3269749588
2293	0.3269730581
2294	0.3269678427
2295	0.326904058
2296	0.3268648461
2297	0.3268537082
2298	0.3268349559
2299	0.3266171238
2300	0.3265342345
2301	0.3264055076
2302	0.3263937326
2303	0.326279634
2304	0.3262636803
2305	0.3262396047
2306	0.3261441604
2307	0.3259811716
2308	0.3259712287
2309	0.3259599107
2310	0.3259562372
2311	0.3259443051
2312	0.3259422932
2313	0.3258342452
2314	0.3256879456
2315	0.3256784401
2316	0.3256723722
2317	0.3255765955
2318	0.3253887303
2319	0.3253764823
2320	0.325367014
2321	0.325266193
2322	0.3252202249
2323	0.3252006725
2324	0.3251890024
2325	0.3251781451
2326	0.3250872363
2327	0.3249896392
2328	0.3249687449
2329	0.3249672269
2330	0.3249598189
2331	0.3249499993
2332	0.324932412
2333	0.3248266389
2334	0.3248119316
2335	0.3247859822
2336	0.3247110847
2337	0.3245459641
2338	0.3244972529
2339	0.3244868337
2340	0.3244280568
2341	0.3244260526
2342	0.3244213869
2343	0.3244137107
2344	0.3242896878
2345	0.3242877669
2346	0.3241622882
2347	0.3241238955
2348	0.3240684387
2349	0.3239474789
2350	0.3238439435
2351	0.3236859321
2352	0.3235553372
2353	0.3234652947
2354	0.3234603287
2355	0.3234556045
2356	0.3234347492
2357	0.3233849377
2358	0.3233134264
2359	0.3232933119
2360	0.3231873485
2361	0.3231004274
2362	0.3230694145
2363	0.3230027602
2364	0.3229346621
2365	0.3228340029
2366	0.3228246843
2367	0.3228081971
2368	0.3226813749
2369	0.322671925
2370	0.3226369885
2371	0.3226035241
2372	0.3224347295
2373	0.3224249329
2374	0.3224156208
2375	0.3222983721
2376	0.3221729857
2377	0.3221364515
2378	0.3221169024
2379	0.3221034749
2380	0.3220876566
2381	0.3220776045
2382	0.3219451082
2383	0.3218436113
2384	0.3218309659
2385	0.321684132
2386	0.3216808358
2387	0.3214832382
2388	0.3213846436
2389	0.321355693
2390	0.3212916645
2391	0.3212810531
2392	0.3212630289
2393	0.3211195328
2394	0.3210780462
2395	0.3210766257
2396	0.3210645431
2397	0.3209139207
2398	0.3207249892
2399	0.3205947464
2400	0.3205845733
2401	0.3204270475
2402	0.3204255584
2403	0.3202847475
2404	0.3202544567
2405	0.3201461741
2406	0.3200585958
2407	0.3199452198
2408	0.3197910858
2409	0.319728661
2410	0.319710527
2411	0.3196302465
2412	0.319544509
2413	0.3194123585
2414	0.3194015306
2415	0.3193555519
2416	0.3192024959
2417	0.3191012177
2418	0.3190951386
2419	0.3190701577
2420	0.31903969
2421	0.3190377559
2422	0.3190121181
2423	0.3188511968
2424	0.3188462864
2425	0.3188381456
2426	0.3188333365
2427	0.3188202303
2428	0.3186546502
2429	0.3185029118
2430	0.3183951672
2431	0.3183785211
2432	0.3183625149
2433	0.3183107179
2434	0.3183044098
2435	0.3182006101
2436	0.3180535922
2437	0.3178683367
2438	0.3178543523
2439	0.3177855111
2440	0.3177569006
2441	0.3175955225
2442	0.3175122862
2443	0.3174152909
2444	0.3173098308
2445	0.31729169
2446	0.3172492268
2447	0.3172378262
2448	0.3171356487
2449	0.3171310017
2450	0.3171243886
2451	0.3171191087
2452	0.3170605479
2453	0.3169496584
2454	0.3169163721
2455	0.3169059343
2456	0.3168361726
2457	0.3168297963
2458	0.3167954343
2459	0.3167351174
2460	0.3167172223
2461	0.3167126071
2462	0.3166948704
2463	0.3165649927
2464	0.3165299153
2465	0.316504462
2466	0.316374849
2467	0.3163557568
2468	0.3163444468
2469	0.316326519
2470	0.3163026237
2471	0.3162843237
2472	0.3162635966
2473	0.3162040764
2474	0.3161960922
2475	0.3160403592
2476	0.3160327155
2477	0.3159047694
2478	0.3158847307
2479	0.3158748236
2480	0.3157797349
2481	0.3157297766
2482	0.3156158395
2483	0.3155852309
2484	0.3154864703
2485	0.3153904981
2486	0.315269273
2487	0.3152644741
2488	0.3150493685
2489	0.3150217535
2490	0.3149915266
2491	0.3149828146
2492	0.3149648702
2493	0.3148199442
2494	0.314674352
2495	0.3146530981
2496	0.3146496875
2497	0.3146420773
2498	0.3146305694
2499	0.3146190712
2500	0.3146130723
2501	0.3146024566
2502	0.314593344
2503	0.3145839739
2504	0.3145102249
2505	0.3143762822
2506	0.3143535139
2507	0.3143393407
2508	0.3141786538
2509	0.3141737218
2510	0.3141475482
2511	0.3141194105
2512	0.3140999642
2513	0.3139729248
2514	0.3139623221
2515	0.3138162611
2516	0.3138075476
2517	0.3136717832
2518	0.3134956753
2519	0.3134762798
2520	0.3133001199
2521	0.3132829074
2522	0.3132694411
2523	0.3131444734
2524	0.3131425171
2525	0.3130082173
2526	0.3130053892
2527	0.3128637558
2528	0.3128377388
2529	0.3127391653
2530	0.3127019569
2531	0.3125889905
2532	0.3124865956
2533	0.3124680226
2534	0.3124519431
2535	0.3124428475
2536	0.3124343801
2537	0.3124198543
2538	0.3124182638
2539	0.3122882251
2540	0.3122249745
2541	0.3122188289
2542	0.3121804109
2543	0.3120850565
2544	0.3119501425
2545	0.3118389626
2546	0.3118293929
2547	0.3117968461
2548	0.3117334964
2549	0.3117268082
2550	0.3117127837
2551	0.311568593
2552	0.3114192381
2553	0.3114073616
2554	0.3112410141
2555	0.3111076259
2556	0.3110842474
2557	0.310966924
2558	0.3108049202
2559	0.3106866703
2560	0.3105701807
2561	0.3104665836
2562	0.3103234522
2563	0.3102876287
2564	0.3102506381
2565	0.3102153972
2566	0.3102054965
2567	0.3101033787
2568	0.310050327
2569	0.3100377027
2570	0.3099344152
2571	0.3099265795
2572	0.3098839918
2573	0.3097580084
2574	0.3096969508
2575	0.3096838236
2576	0.3096711019
2577	0.3096548382
2578	0.309546292
2579	0.3095409683
2580	0.3094551409
2581	0.3094413241
2582	0.3094277377
2583	0.3094035612
2584	0.3092568163
2585	0.3092500321
2586	0.3091569548
2587	0.3090555635
2588	0.3090541231
2589	0.3090472641
2590	0.3090414316
2591	0.3090335994
2592	0.3090206205
2593	0.3089340572
2594	0.308925064
2595	0.3087980417
2596	0.308679979
2597	0.3086652049
2598	0.3086475498
2599	0.3085367408
2600	0.3085100864
2601	0.3084355855
2602	0.3084171467
2603	0.3084017441
2604	0.3083785636
2605	0.3083718507
2606	0.3083452599
2607	0.3083224751
2608	0.3082347307
2609	0.3081282373
2610	0.3081212596
2611	0.3081136314
2612	0.3080168622
2613	0.3079290786
2614	0.3078033292
2615	0.3077674263
2616	0.3077574132
2617	0.3077445325
2618	0.3077232011
2619	0.3077110598
2620	0.3076896872
2621	0.3075838583
2622	0.3075353359
2623	0.3074016844
2624	0.3073924668
2625	0.3073009142
2626	0.3072806277
2627	0.3072790233
2628	0.307255076
2629	0.307244937
2630	0.3071190783
2631	0.3071180552
2632	0.3069917002
2633	0.3069721362
2634	0.3068334842
2635	0.3068123698
2636	0.306802763
2637	0.306797276
2638	0.3067247252
2639	0.306713893
2640	0.3066293325
2641	0.3066252934
2642	0.3065561493
2643	0.3065450121
2644	0.3065357344
2645	0.3063737262
2646	0.3063667375
2647	0.3062311145
2648	0.3062209957
2649	0.3060843995
2650	0.3060613337
2651	0.305991407
2652	0.3057943425
2653	0.3057109489
2654	0.3056016878
2655	0.3055824663
2656	0.3054427503
2657	0.3052998576
2658	0.3051573189
2659	0.305042131
2660	0.3050307864
2661	0.3048813886
2662	0.3048540102
2663	0.3048496934
2664	0.3048429109
2665	0.304746276
2666	0.3046380221
2667	0.3046312662
2668	0.3045194975
2669	0.3045143349
2670	0.3044931482
2671	0.304482986
2672	0.3043810376
2673	0.3042308306
2674	0.3041670611
2675	0.3041569044
2676	0.3041428768
2677	0.3040603929
2678	0.304052436
2679	0.3040463685
2680	0.3040335228
2681	0.3040286399
2682	0.3038732954
2683	0.3038598813
2684	0.3038480049
2685	0.3038265129
2686	0.3037997979
2687	0.3036805994
2688	0.3036449009
2689	0.3036308583
2690	0.3035132193
2691	0.3035120004
2692	0.3033632643
2693	0.3032249367
2694	0.3032071657
2695	0.3031343777
2696	0.3031312205
2697	0.3030892053
2698	0.303080058
2699	0.3030595162
2700	0.3029115823
2701	0.3029021611
2702	0.3028908894
2703	0.30280142
2704	0.3027699797
2705	0.3026964299
2706	0.3026855622
2707	0.302666846
2708	0.302662865
2709	0.3026614387
2710	0.3026426395
2711	0.302525637
2712	0.302430142
2713	0.3022935818
2714	0.3021820409
2715	0.30209157
2716	0.3020099462
2717	0.3019983241
2718	0.301988616
2719	0.3019852578
2720	0.3019340178
2721	0.3018102194
2722	0.3017925453
2723	0.3017884613
2724	0.3017734674
2725	0.3017507073
2726	0.3016836804
2727	0.301651164
2728	0.3016076961
2729	0.3015466137
2730	0.3015048163
2731	0.3015005469
2732	0.301490598
2733	0.3014699448
2734	0.3014377131
2735	0.3013907401
2736	0.3013528014
2737	0.3013222877
2738	0.3012399152
2739	0.3012314867
2740	0.3011533748
2741	0.3010399566
2742	0.3009711951
2743	0.3008806291
2744	0.3008690089
2745	0.3008402645
2746	0.3008387791
2747	0.3008172202
2748	0.3007179438
2749	0.3007104683
2750	0.300601701
2751	0.3005991436
2752	0.3005645409
2753	0.3005622125
2754	0.3005389974
2755	0.3004673079
2756	0.300338712
2757	0.3003264214
2758	0.3003161733
2759	0.3001863146
2760	0.3001521061
2761	0.3001430344
2762	0.300029596
2763	0.2999601206
2764	0.2999552878
2765	0.2998545971
2766	0.2997813714
2767	0.2997605782
2768	0.2996038855
2769	0.2994739563
2770	0.2993562235
2771	0.2992449283
2772	0.2992266846
2773	0.2991890505
2774	0.2990824204
2775	0.2989899923
2776	0.2989415594
2777	0.2988917702
2778	0.2988647039
2779	0.2987573797
2780	0.298753764
2781	0.2986405802
2782	0.2985976933
2783	0.2985916958
2784	0.2985556156
2785	0.2985447331
2786	0.2985242198
2787	0.298514263
2788	0.2985122086
2789	0.2985109069
2790	0.2985093979
2791	0.2985042784
2792	0.2984095804
2793	0.2983973437
2794	0.2983327107
2795	0.2983252727
2796	0.2982447474
2797	0.2982415763
2798	0.2982315858
2799	0.2982247332
2800	0.2980922658
2801	0.2979753238
2802	0.2979558107
2803	0.2979299367
2804	0.2978887461
2805	0.2978368431
2806	0.2978323201
2807	0.2978252439
2808	0.2977079936
2809	0.2977063968
2810	0.2976962415
2811	0.2976873762
2812	0.2975878003
2813	0.2975531555
2814	0.29751126
2815	0.2974953908
2816	0.2974777259
2817	0.2974363018
2818	0.2973481435
2819	0.2972302531
2820	0.2970972758
2821	0.2969228383
2822	0.2969057249
2823	0.2968156223
2824	0.2967333515
2825	0.2967118484
2826	0.296700968
2827	0.2965611151
2828	0.2964272061
2829	0.2964210065
2830	0.2963435995
2831	0.296307722
2832	0.2961948476
2833	0.2961539355
2834	0.2961427711
2835	0.2960685452
2836	0.2959398155
2837	0.2958620385
2838	0.2958585821
2839	0.2957430906
2840	0.2957268267
2841	0.2956948716
2842	0.2956727699
2843	0.2956251667
2844	0.2955930188
2845	0.2955746977
2846	0.295476154
2847	0.2953120327
2848	0.2952605008
2849	0.2952024923
2850	0.29519421
2851	0.2950616202
2852	0.2949594227
2853	0.2949412037
2854	0.2949323529
2855	0.2949003555
2856	0.2948049927
2857	0.2947957005
2858	0.2947813026
2859	0.2946570246
2860	0.2945264351
2861	0.2945129368
2862	0.2944161655
2863	0.2943884781
2864	0.2942576116
2865	0.2942501267
2866	0.2942450109
2867	0.2942321944
2868	0.2942268937
2869	0.29415047
2870	0.2941202623
2871	0.2941129175
2872	0.2941021884
2873	0.2941007685
2874	0.2940420862
2875	0.2939332816
2876	0.2939246342
2877	0.2937706175
2878	0.2936552148
2879	0.293651565
2880	0.2935422286
2881	0.2935340794
2882	0.2934414133
2883	0.2933822618
2884	0.2932643397
2885	0.2931460476
2886	0.2931344436
2887	0.2929850985
2888	0.2929835631
2889	0.2929768682
2890	0.2929473735
2891	0.2929366784
2892	0.2928316932
2893	0.2928271955
2894	0.2927887433
2895	0.292784312
2896	0.2926571365
2897	0.2926442842
2898	0.2925318839
2899	0.2925242305
2900	0.2923792179
2901	0.2923214029
2902	0.2922831343
2903	0.29225078
2904	0.2922413477
2905	0.2921637894
2906	0.292154452
2907	0.2920686795
2908	0.2920621917
2909	0.2920357769
2910	0.2920260464
2911	0.2920128476
2912	0.2919143225
2913	0.2919096759
2914	0.2918121998
2915	0.2916582924
2916	0.291655125
2917	0.2916414652
2918	0.2916338447
2919	0.2916262526
2920	0.2916045334
2921	0.2915955297
2922	0.2915921235
2923	0.2915644266
2924	0.2915130813
2925	0.2914109473
2926	0.291285948
